mt_id,x,y,density,mt,t_seconds,mt_length,deltaR_um
9_500,859.667,330.25,500,9,196,5.3254,0.887398197
9_500,865.083,332.917,500,9,198,5.3254,1.207409541
9_500,868.833,335.75,500,9,200,5.3254,0.939965723
10_500,117,442.125,500,10,2,18.953,0
10_500,119.625,438,500,10,4,18.953,0.977880361
10_500,122.167,434.417,500,10,6,18.953,0.878627407
10_500,125,430.75,500,10,8,18.953,0.926774579
10_500,127.333,427.667,500,10,10,18.953,0.773247127
10_500,130.083,422.917,500,10,12,18.953,1.09772492
10_500,133,418.167,500,10,14,18.953,1.11483432
10_500,134.833,413.917,500,10,16,18.953,0.925686534
10_500,137.167,410.333,500,10,18,18.953,0.855397264
10_500,140.917,408,500,10,20,18.953,0.883298115
10_500,144.125,404.25,500,10,22,18.953,0.986990659
10_500,147.312,401.5,500,10,24,18.953,0.841889993
10_500,150.875,398.125,500,10,26,18.953,0.981541522
10_500,153.062,395.312,500,10,28,18.953,0.712627196
10_500,158.062,391.875,500,10,30,18.953,1.21347384
10_500,162.042,390.083,500,10,32,18.953,0.872964238
10_500,165.083,386.25,500,10,34,18.953,0.978561597
10_500,168,383.083,500,10,36,18.953,0.861133625
10_500,171.25,379.833,500,10,38,18.953,0.919238816
10_500,174.958,375.333,500,10,40,18.953,1.166177757
10_500,176.083,371.917,500,10,42,18.953,0.719296351
10_500,177.917,368.792,500,10,44,18.953,0.724684235
10_500,179,362.833,500,10,46,18.953,1.211322748
10_500,180.917,359.042,500,10,48,18.953,0.849625094
10_500,182.958,355,500,10,50,18.953,0.905614598
10_500,185.542,351.917,500,10,52,18.953,0.804535767
10_500,187.958,347,500,10,54,18.953,1.095699685
10_500,190.125,344.042,500,10,56,18.953,0.733366293
10_500,191.167,340,500,10,58,18.953,0.834829995
10_500,192.958,335.917,500,10,60,18.953,0.8917078
10_500,194.458,330.833,500,10,62,18.953,1.060133124
10_500,195.833,326.917,500,10,64,18.953,0.830076647
10_500,197.333,321.667,500,10,66,18.953,1.092016483
10_500,198,318.167,500,10,68,18.953,0.712597755
10_500,198.5,313.083,500,10,70,18.953,1.021705554
10_500,196.75,308,500,10,72,18.953,1.075163039
10_500,197.458,304.042,500,10,74,18.953,0.804164859
10_500,198.917,300,500,10,76,18.953,0.859452035
10_500,199.875,296.083,500,10,78,18.953,0.80649
10_500,203.125,291.042,500,10,80,18.953,1.199569606
10_500,203.792,287.958,500,10,82,18.953,0.631060853
10_500,204.917,282.958,500,10,84,18.953,1.025
10_500,206.625,277,500,10,86,18.953,1.23959716
10_500,207.5,275.042,500,10,88,18.953,0.428923723
10_500,209.292,271,500,10,90,18.953,0.884285655
10_500,210.042,266.75,500,10,92,18.953,0.863133825
10_500,211.708,262.833,500,10,94,18.953,0.851315335
10_500,213,258.167,500,10,96,18.953,0.968314412
10_500,215.208,252.792,500,10,98,18.953,1.162168473
10_500,216.625,249.958,500,10,100,18.953,0.633701665
10_500,219.042,243.833,500,10,102,18.953,1.316928457
10_500,220.667,240.125,500,10,104,18.953,0.809688557
10_500,222.125,235.958,500,10,106,18.953,0.882941742
10_500,223.292,230.292,500,10,108,18.953,1.156986517
10_500,225.75,226.083,500,10,110,18.953,0.974832191
10_500,227.792,222.042,500,10,112,18.953,0.905526256
10_500,230.219,218,500,10,114,18.953,0.942933571
10_500,231.625,214.031,500,10,116,18.953,0.84213531
10_500,232.969,210.062,500,10,118,18.953,0.838076297
10_500,233.5,204.844,500,10,120,18.953,1.048989704
10_500,234.312,200.031,500,10,122,18.953,0.976203114
10_500,235.812,196,500,10,124,18.953,0.86020837
10_500,238.031,191.062,500,10,126,18.953,1.08273367
10_500,239.312,186.094,500,10,128,18.953,1.026099118
10_500,240.438,180.188,500,10,130,18.953,1.202475979
10_500,240.625,177.25,500,10,132,18.953,0.588789028
10_500,240.625,171.938,500,10,134,18.953,1.0624
10_500,242.062,167.875,500,10,136,18.953,0.861926633
10_500,242.75,163.062,500,10,138,18.953,0.972384965
10_500,245.75,158.938,500,10,140,18.953,1.019948548
10_500,248.438,155.062,500,10,142,18.953,0.943370977
10_500,249.906,150.094,500,10,144,18.953,1.036070422
10_500,252.438,145.969,500,10,146,18.953,0.968021673
10_500,254.031,142.031,500,10,148,18.953,0.849599741
10_500,256.281,137.094,500,10,150,18.953,1.085107718
10_500,257.688,132.938,500,10,152,18.953,0.87754168
10_500,258.75,128.031,500,10,154,18.953,1.004121367
10_500,260.938,125.938,500,10,156,18.953,0.605573877
10_500,263.094,119.906,500,10,158,18.953,1.281145737
10_500,265.594,115.031,500,10,160,18.953,1.09573035
10_500,266.812,110.875,500,10,162,18.953,0.866160724
10_500,269.031,106.938,500,10,164,18.953,0.903856847
10_500,270.875,101.969,500,10,166,18.953,1.060024471
10_500,273.844,97.906,500,10,168,18.953,1.006437877
10_500,276.656,94.031,500,10,170,18.953,0.95755875
10_500,278.719,90.031,500,10,172,18.953,0.900132635
10_500,281.875,85.938,500,10,174,18.953,1.033692121
10_500,285.125,82.031,500,10,176,18.953,1.016408363
10_500,286.344,77.875,500,10,178,18.953,0.866216994
10_500,289.188,73.969,500,10,180,18.953,0.966336836
10_500,292.344,71.062,500,10,182,18.953,0.858160475
10_500,294.25,66.938,500,10,184,18.953,0.908630002
10_500,295.75,63,500,10,186,18.953,0.842801139
10_500,297.406,57.219,500,10,188,18.953,1.202701908
10_500,299.031,54.219,500,10,190,18.953,0.682367203
10_500,301.062,49.062,500,10,192,18.953,1.10850548
10_500,302.156,45.031,500,10,194,18.953,0.835363322
10_500,303.562,40.031,500,10,196,18.953,1.038784597
10_500,305.531,34.906,500,10,198,18.953,1.098045281
10_500,307.062,30.594,500,10,200,18.953,0.915145999
11_500,424.083,402.083,500,11,2,6.1058,0
11_500,429.083,400.333,500,11,4,6.1058,1.059481005
11_500,433.75,397.917,500,11,6,6.1058,1.051055565
11_500,437.75,395.25,500,11,8,6.1058,0.961517322
11_500,440.917,393.417,500,11,10,6.1058,0.731840912
11_500,444.083,392.083,500,11,12,6.1058,0.687113149
11_500,448.917,389.25,500,11,14,6.1058,1.120597073
11_500,452.417,387.25,500,11,16,6.1058,0.806225775
11_500,457,385.167,500,11,18,6.1058,1.00683222
11_500,462.25,383.417,500,11,20,6.1058,1.106797181
11_500,467.083,381.417,500,11,22,6.1058,1.046095388
11_500,470.167,380.583,500,11,24,6.1058,0.638955773
11_500,474.083,380.083,500,11,26,6.1058,0.789558256
11_500,480,378.833,500,11,28,6.1058,1.209518731
11_500,484.333,378.167,500,11,30,6.1058,0.876776939
11_500,488,377.75,500,11,32,6.1058,0.738126764
11_500,492.833,376.583,500,11,34,6.1058,0.994379766
11_500,496,373.5,500,11,36,6.1058,0.883963302
11_500,500.417,372.25,500,11,38,6.1058,0.918093438
11_500,503.167,368.75,500,11,40,6.1058,0.890224691
11_500,507.417,366.25,500,11,42,6.1058,0.986154146
11_500,511.917,364.833,500,11,44,6.1058,0.943565345
11_500,516.083,362.25,500,11,46,6.1058,0.980355956
11_500,520,360.917,500,11,48,6.1058,0.827521069
11_500,523,357.833,500,11,50,6.1058,0.860489535
11_500,528,355.75,500,11,52,6.1058,1.083307694
11_500,532,354.167,500,11,54,6.1058,0.860369432
11_500,535.25,353.083,500,11,56,6.1058,0.685202335
11_500,540.906,353.906,500,11,58,6.1058,1.14311268
11_500,545.156,352.031,500,11,60,6.1058,0.929045209
11_500,547.281,349.812,500,11,62,6.1058,0.614478185
11_500,553.031,348.531,500,11,64,6.1058,1.17819287
11_500,555.062,346.812,500,11,66,6.1058,0.532162456
11_500,560.531,344.812,500,11,68,6.1058,1.164645199
11_500,564.094,344.375,500,11,70,6.1058,0.717939775
11_500,570.062,344.25,500,11,72,6.1058,1.193861784
11_500,574.031,343.688,500,11,74,6.1058,0.80171828
11_500,578.094,342.75,500,11,76,6.1058,0.833973932
11_500,581.438,340.75,500,11,78,6.1058,0.779290344
11_500,584,339.812,500,11,80,6.1058,0.54566246
11_500,589.094,339.031,500,11,82,6.1058,1.030704555
11_500,593.094,339.281,500,11,84,6.1058,0.801560977
11_500,598.406,339.125,500,11,86,6.1058,1.062858034
11_500,601,339.094,500,11,88,6.1058,0.518837046
11_500,607.031,338.281,500,11,90,6.1058,1.217110184
11_500,610.875,337.375,500,11,92,6.1058,0.789865102
11_500,614.5,336.906,500,11,94,6.1058,0.731042707
11_500,619,335.844,500,11,96,6.1058,0.924723613
11_500,623.094,333.625,500,11,98,6.1058,0.931338757
11_500,626.812,331.562,500,11,100,6.1058,0.850399741
11_500,630.75,330.938,500,11,102,6.1058,0.79742636
11_500,634.562,329.562,500,11,104,6.1058,0.810548456
11_500,640.188,325.938,500,11,106,6.1058,1.338435684
11_500,644.188,325.25,500,11,108,6.1058,0.81174735
11_500,648,323.375,500,11,110,6.1058,0.849634486
11_500,652,321.875,500,11,112,6.1058,0.854400375
11_500,656.917,321.375,500,11,114,6.1058,0.988471325
11_500,661.875,320.167,500,11,116,6.1058,1.020608211
11_500,667.042,317.708,500,11,118,6.1058,1.144457426
11_500,672.042,316.417,500,11,120,6.1058,1.032795837
11_500,677.083,315.333,500,11,122,6.1058,1.031246566
11_500,680.958,315.417,500,11,124,6.1058,0.775182069
11_500,687,314.292,500,11,126,6.1058,1.229168646
11_500,691.417,313.75,500,11,128,6.1058,0.89002591
11_500,696.208,314.375,500,11,130,6.1058,0.966318912
11_500,700.208,314.292,500,11,132,6.1058,0.800172206
11_500,703.958,314.125,500,11,134,6.1058,0.750743338
11_500,707.958,313.333,500,11,136,6.1058,0.815530846
11_500,712.958,312.625,500,11,138,6.1058,1.009975524
11_500,718,312.833,500,11,140,6.1058,1.009257707
11_500,721.958,314.125,500,11,142,6.1058,0.832707103
11_500,727.5,314.469,500,11,144,6.1058,1.110533205
11_500,731.938,314.594,500,11,146,6.1058,0.887952003
11_500,736.25,316.281,500,11,148,6.1058,0.926052115
11_500,740.031,315.5,500,11,150,6.1058,0.772163765
11_500,744.938,315.594,500,11,152,6.1058,0.981580053
11_500,748.75,317.156,500,11,154,6.1058,0.823922035
11_500,753,318.125,500,11,156,6.1058,0.871813306
11_500,756.438,318.938,500,11,158,6.1058,0.706563882
11_500,759.969,319.062,500,11,160,6.1058,0.706635323
11_500,764.969,319.031,500,11,162,6.1058,1.00001922
11_500,769.062,319.219,500,11,164,6.1058,0.819463068
11_500,773.062,319.844,500,11,166,6.1058,0.809706737
11_500,779,321.938,500,11,168,6.1058,1.259280429
11_500,783.031,324.75,500,11,170,6.1058,0.982981282
11_500,788.281,325.938,500,11,172,6.1058,1.076547147
11_500,792.562,328.281,500,11,174,6.1058,0.976045286
11_500,797.969,328.875,500,11,176,6.1058,1.08790597
11_500,803.031,330.562,500,11,178,6.1058,1.067142221
11_500,805.938,333.219,500,11,180,6.1058,0.787662313
11_500,811.562,334.969,500,11,182,6.1058,1.177996197
11_500,815.938,337.719,500,11,184,6.1058,1.033670663
11_500,820.688,339.938,500,11,186,6.1058,1.048550638
11_500,823.375,341.812,500,11,188,6.1058,0.655189896
11_500,828.719,343.969,500,11,190,6.1058,1.152579455
11_500,833.094,346.281,500,11,192,6.1058,0.989665984
11_500,835.969,348.344,500,11,194,6.1058,0.707717288
11_500,840.031,351.344,500,11,196,6.1058,1.009947405
11_500,842.875,353.188,500,11,198,6.1058,0.677898872
11_500,846.719,356.531,500,11,200,6.1058,1.018861816
12_500,275.083,635.042,500,12,2,11.7612,0
12_500,278.958,638.75,500,12,4,11.7612,1.072658175
12_500,281.042,641.625,500,12,6,11.7612,0.710174091
12_500,284.917,645.083,500,12,8,11.7612,1.038718229
12_500,287.167,647.833,500,12,10,11.7612,0.71063352
12_500,291.875,650.208,500,12,12,11.7612,1.054625791
12_500,295.208,653.208,500,12,14,11.7612,0.896858718
12_500,299.042,654.958,500,12,16,11.7612,0.842901086
12_500,302.958,658.917,500,12,18,11.7612,1.113709783
12_500,305.25,662.125,500,12,20,11.7612,0.788530989
12_500,309.042,664.958,500,12,22,11.7612,0.946681636
12_500,312.542,667.125,500,12,24,11.7612,0.823307695
12_500,316.833,669.083,500,12,26,11.7612,0.943322744
12_500,321.75,673.667,500,12,28,11.7612,1.344469338
12_500,324.833,676.5,500,12,30,11.7612,0.837395438
12_500,328.083,678.5,500,12,32,11.7612,0.763216876
12_500,330.917,681.25,500,12,34,11.7612,0.789786199
12_500,334.917,683.083,500,12,36,11.7612,0.879997477
12_500,339.083,686,500,12,38,11.7612,1.017141976
12_500,343.083,687.583,500,12,40,11.7612,0.860369432
12_500,348,689.583,500,12,42,11.7612,1.061638149
12_500,351,692,500,12,44,11.7612,0.770503446
12_500,354,695.083,500,12,46,11.7612,0.860346186
12_500,357.312,698,500,12,48,11.7612,0.882683024
12_500,360.875,699.625,500,12,50,11.7612,0.783213738
12_500,365.125,701.625,500,12,52,11.7612,0.939414711
12_500,369,703.375,500,12,54,11.7612,0.850367568
12_500,372,704.375,500,12,56,11.7612,0.632455532
12_500,375.188,705.875,500,12,58,11.7612,0.704651517
12_500,380,707.844,500,12,60,11.7612,1.039852009
12_500,383.375,710.188,500,12,62,11.7612,0.821826283
12_500,387.062,714.031,500,12,64,11.7612,1.065131316
12_500,390.031,716.844,500,12,66,11.7612,0.817995844
12_500,392.938,720.094,500,12,68,11.7612,0.872081395
12_500,396.625,723.938,500,12,70,11.7612,1.065275645
12_500,399.281,726.031,500,12,72,11.7612,0.676313093
12_500,403.031,728.875,500,12,74,11.7612,0.941293493
12_500,407.062,732.062,500,12,76,11.7612,1.027734012
12_500,410.406,734.438,500,12,78,11.7612,0.820431886
12_500,414.125,739.094,500,12,80,11.7612,1.191793556
12_500,417.25,742.25,500,12,82,11.7612,0.888278357
12_500,421.344,745,500,12,84,11.7612,0.986373884
12_500,425.219,749.031,500,12,86,11.7612,1.118294881
12_500,427.938,752.688,500,12,88,11.7612,0.911407922
12_500,431.062,756.594,500,12,90,11.7612,1.000324187
12_500,433.031,761.5,500,12,92,11.7612,1.057275688
12_500,434.969,765.219,500,12,94,11.7612,0.838732496
12_500,439.188,767.625,500,12,96,11.7612,0.971365987
12_500,441.062,772.031,500,12,98,11.7612,0.957595155
12_500,444,775.906,500,12,100,11.7612,0.972573267
12_500,445.781,781.031,500,12,102,11.7612,1.085128306
12_500,446.031,785.25,500,12,104,11.7612,0.845280096
12_500,446.938,789.938,500,12,106,11.7612,0.954986764
12_500,448,795.031,500,12,108,11.7612,1.040509356
12_500,450,800.531,500,12,110,11.7612,1.170469991
12_500,451.312,804.75,500,12,112,11.7612,0.883658418
12_500,455.406,809.062,500,12,114,11.7612,1.189187622
12_500,456.656,813.031,500,12,116,11.7612,0.83223701
12_500,459.031,817.094,500,12,118,11.7612,0.941245855
12_500,462.438,821,500,12,120,11.7612,1.036619216
12_500,464.75,824.062,500,12,122,11.7612,0.767364007
12_500,467.125,827.969,500,12,124,11.7612,0.914445712
12_500,470.812,832,500,12,126,11.7612,1.092573659
12_500,474.062,835.062,500,12,128,11.7612,0.893047457
12_500,476.719,837.938,500,12,130,11.7612,0.783097057
12_500,479.656,842.031,500,12,132,11.7612,1.007543905
12_500,483.062,845.906,500,12,134,11.7612,1.031822872
12_500,484.25,848.969,500,12,136,11.7612,0.657063559
12_500,487.406,852.438,500,12,138,11.7612,0.937961556
12_500,490.062,855.594,500,12,140,11.7612,0.824976897
12_500,494.906,859.906,500,12,142,11.7612,1.297037856
12_500,497.438,862.969,500,12,144,11.7612,0.794807977
12_500,500.875,867.094,500,12,146,11.7612,1.073845315
12_500,502.812,869.875,500,12,148,11.7612,0.67781797
12_500,505.312,874.969,500,12,150,11.7612,1.134880364
12_500,507.656,880.031,500,12,152,11.7612,1.115673429
12_500,509.812,883.219,500,12,154,11.7612,0.76971891
12_500,513.656,888,500,12,156,11.7612,1.226935972
12_500,515,892.031,500,12,158,11.7612,0.849830501
12_500,517.167,896.125,500,12,160,11.7612,0.926428087
12_500,519.542,901,500,12,162,11.7612,1.084550598
12_500,521.458,905,500,12,164,11.7612,0.887041284
12_500,522,909,500,12,166,11.7612,0.807310696
12_500,524.125,913,500,12,168,11.7612,0.905883547
12_500,525.083,918,500,12,170,11.7612,1.018189845
12_500,525.917,922.917,500,12,172,11.7612,0.997445638
12_500,527.167,928.083,500,12,174,11.7612,1.063015635
12_500,527.5,931.875,500,12,176,11.7612,0.761318672
12_500,527.542,935.917,500,12,178,11.7612,0.808443641
12_500,528.188,941.062,500,12,180,11.7612,1.03707938
12_500,528.375,946,500,12,182,11.7612,0.988307907
12_500,529.062,949.812,500,12,184,11.7612,0.774682206
12_500,529.625,954.812,500,12,186,11.7612,1.006319413
12_500,530.583,960.083,500,12,188,11.7612,1.071470112
12_500,531.542,963.958,500,12,190,11.7612,0.798381012
12_500,532.292,967.958,500,12,192,11.7612,0.81394103
12_500,532.792,972.875,500,12,194,11.7612,0.988471325
12_500,534.125,977,500,12,196,11.7612,0.867006667
12_500,534.667,981.958,500,12,198,11.7612,0.997507454
12_500,533.875,986.042,500,12,200,11.7612,0.832017308
13_500,943.969,510.75,500,13,2,5.2154,0
13_500,938.125,507.125,500,13,4,5.2154,1.375397557
13_500,935,504,500,13,6,5.2154,0.883883476
13_500,930.938,501.969,500,13,8,5.2154,0.908290812
13_500,927.125,499.906,500,13,10,5.2154,0.867062581
13_500,923.156,496.562,500,13,12,5.2154,1.037984528
13_500,916.906,493.281,500,13,14,5.2154,1.411771384
13_500,912.906,491.781,500,13,16,5.2154,0.854400375
13_500,909.906,488.594,500,13,18,5.2154,0.875373497
13_500,905.75,484.875,500,13,20,5.2154,1.115406599
13_500,902,481.75,500,13,22,5.2154,0.976281209
13_500,897.969,479.625,500,13,24,5.2154,0.911363506
13_500,893.625,476.906,500,13,26,5.2154,1.024954575
13_500,889.031,473.094,500,13,28,5.2154,1.193920935
13_500,884.969,472.094,500,13,30,5.2154,0.836656297
13_500,880.875,469.031,500,13,32,5.2154,1.022600704
13_500,877.469,466.625,500,13,34,5.2154,0.834018513
13_500,872.969,464.406,500,13,36,5.2154,1.003473188
13_500,870.031,462.188,500,13,38,5.2154,0.736243655
13_500,864.938,459.375,500,13,40,5.2154,1.163642866
13_500,860.281,457.469,500,13,42,5.2154,1.006389288
13_500,856.875,455.812,500,13,44,5.2154,0.757535082
13_500,851.812,453.844,500,13,46,5.2154,1.086406793
13_500,847,453.094,500,13,48,5.2154,0.974019384
13_500,843.594,450.75,500,13,50,5.2154,0.826926164
13_500,838.031,449.188,500,13,52,5.2154,1.155626462
13_500,833.031,448.156,500,13,54,5.2154,1.021078332
13_500,827.875,446.875,500,13,56,5.2154,1.062549707
13_500,823,446.875,500,13,58,5.2154,0.975
13_500,819,446.719,500,13,60,5.2154,0.800608169
13_500,815.083,446.5,500,13,62,5.2154,0.784623477
13_500,811.125,444.875,500,13,64,5.2154,0.855719323
13_500,806.875,444,500,13,66,5.2154,0.867827748
13_500,802.083,444,500,13,68,5.2154,0.9584
13_500,796.833,441.792,500,13,70,5.2154,1.13908321
13_500,792.333,440.833,500,13,72,5.2154,0.920210432
13_500,787.042,439.625,500,13,74,5.2154,1.085429777
13_500,782.958,438.875,500,13,76,5.2154,0.830459054
13_500,779.458,437.625,500,13,78,5.2154,0.743303437
13_500,775.25,438.083,500,13,80,5.2154,0.84657021
13_500,769.667,438.5,500,13,82,5.2154,1.119710284
13_500,765.417,438.417,500,13,84,5.2154,0.850162079
13_500,761,438.833,500,13,86,5.2154,0.887309303
13_500,756.083,439.25,500,13,88,5.2154,0.98693015
13_500,752,437,500,13,90,5.2154,0.93238166
13_500,747,437.5,500,13,92,5.2154,1.004987562
13_500,742,436.542,500,13,94,5.2154,1.018189845
13_500,737.875,436.958,500,13,96,5.2154,0.829184684
13_500,733.083,436.583,500,13,98,5.2154,0.961330099
13_500,729,437.5,500,13,100,5.2154,0.836941527
13_500,724.917,438.167,500,13,102,5.2154,0.827424389
13_500,719.042,437.875,500,13,104,5.2154,1.176450407
13_500,715.958,437.75,500,13,106,5.2154,0.617306439
13_500,711.125,437.75,500,13,108,5.2154,0.9666
13_500,706.917,440.792,500,13,110,5.2154,1.038480197
13_500,702.958,442.667,500,13,112,5.2154,0.876112002
13_500,698.833,444.667,500,13,114,5.2154,0.916856041
13_500,695.875,446.333,500,13,116,5.2154,0.678979234
13_500,692.958,448.167,500,13,118,5.2154,0.68912829
13_500,688.958,451.208,500,13,120,5.2154,1.004941411
13_500,686.875,454.208,500,13,122,5.2154,0.730448876
13_500,684.083,458.5,500,13,124,5.2154,1.024041562
13_500,682.208,462.75,500,13,126,5.2154,0.929045209
13_500,680.125,465.917,500,13,128,5.2154,0.75812342
13_500,678.042,469.917,500,13,130,5.2154,0.901973148
13_500,675.958,474.875,500,13,132,5.2154,1.075635998
13_500,676.167,480.083,500,13,134,5.2154,1.042438391
13_500,673.208,483.375,500,13,136,5.2154,0.885278374
13_500,671.125,488.042,500,13,138,5.2154,1.022150243
13_500,670.167,491.917,500,13,140,5.2154,0.798332988
13_500,669.667,496.167,500,13,142,5.2154,0.855862138
13_500,667.875,500.208,500,13,144,5.2154,0.884102822
13_500,665.833,503.125,500,13,146,5.2154,0.712141924
13_500,664.792,507.417,500,13,148,5.2154,0.883288062
13_500,662.75,511.375,500,13,150,5.2154,0.890741893
13_500,660.208,515.875,500,13,152,5.2154,1.033668496
13_500,658,519.583,500,13,154,5.2154,0.863122888
13_500,656.042,524.417,500,13,156,5.2154,1.043097694
13_500,653.667,528.208,500,13,158,5.2154,0.894702319
13_500,652.167,532.25,500,13,160,5.2154,0.862270584
13_500,650.125,536.125,500,13,162,5.2154,0.87602258
13_500,648,540.167,500,13,164,5.2154,0.913310221
13_500,645.812,544.094,500,13,166,5.2154,0.899081153
